Index Name,Date,Open,High,Low,Close
NIFTY ALPHA 50,20-Aug-13,-,-,-,4002.63
NIFTY ALPHA 50,21-Aug-13,-,-,-,3945.73
NIFTY ALPHA 50,22-Aug-13,-,-,-,3957.94
NIFTY ALPHA 50,23-Aug-13,-,-,-,4018.22
NIFTY ALPHA 50,26-Aug-13,-,-,-,4057.9
NIFTY ALPHA 50,27-Aug-13,-,-,-,3948.07
NIFTY ALPHA 50,28-Aug-13,-,-,-,3896.54
NIFTY ALPHA 50,29-Aug-13,-,-,-,3985.61
NIFTY ALPHA 50,30-Aug-13,-,-,-,4019
NIFTY ALPHA 50,02-Sep-13,-,-,-,4098.64
NIFTY ALPHA 50,03-Sep-13,-,-,-,4042.48
NIFTY ALPHA 50,04-Sep-13,-,-,-,4107.02
NIFTY ALPHA 50,05-Sep-13,-,-,-,4183.69
NIFTY ALPHA 50,06-Sep-13,-,-,-,4218.13
NIFTY ALPHA 50,10-Sep-13,-,-,-,4328.7
NIFTY ALPHA 50,11-Sep-13,-,-,-,4382.84
NIFTY ALPHA 50,12-Sep-13,-,-,-,4350.94
NIFTY ALPHA 50,13-Sep-13,-,-,-,4337.36
NIFTY ALPHA 50,16-Sep-13,-,-,-,4316.11
NIFTY ALPHA 50,17-Sep-13,-,-,-,4298.78
NIFTY ALPHA 50,18-Sep-13,-,-,-,4365.33
NIFTY ALPHA 50,19-Sep-13,-,-,-,4464.11
NIFTY ALPHA 50,20-Sep-13,-,-,-,4423.46
NIFTY ALPHA 50,23-Sep-13,-,-,-,4401.92
NIFTY ALPHA 50,24-Sep-13,-,-,-,4420.22
NIFTY ALPHA 50,25-Sep-13,-,-,-,4430.75
NIFTY ALPHA 50,26-Sep-13,-,-,-,4416.5
NIFTY ALPHA 50,27-Sep-13,-,-,-,4436.55
NIFTY ALPHA 50,30-Sep-13,-,-,-,4415.82
NIFTY ALPHA 50,01-Oct-13,-,-,-,4440.3
NIFTY ALPHA 50,03-Oct-13,-,-,-,4502.67
NIFTY ALPHA 50,04-Oct-13,-,-,-,4515.02
NIFTY ALPHA 50,07-Oct-13,-,-,-,4537.39
NIFTY ALPHA 50,08-Oct-13,-,-,-,4535.27
NIFTY ALPHA 50,09-Oct-13,-,-,-,4611.78
NIFTY ALPHA 50,10-Oct-13,-,-,-,4650.21
NIFTY ALPHA 50,11-Oct-13,-,-,-,4653.17
NIFTY ALPHA 50,14-Oct-13,-,-,-,4670.41
NIFTY ALPHA 50,15-Oct-13,-,-,-,4622.48
NIFTY ALPHA 50,17-Oct-13,-,-,-,4583
NIFTY ALPHA 50,18-Oct-13,-,-,-,4622.68
NIFTY ALPHA 50,21-Oct-13,-,-,-,4653.27
NIFTY ALPHA 50,22-Oct-13,-,-,-,4693.95
NIFTY ALPHA 50,23-Oct-13,-,-,-,4693.31
NIFTY ALPHA 50,24-Oct-13,-,-,-,4681.16
NIFTY ALPHA 50,25-Oct-13,-,-,-,4663.27
NIFTY ALPHA 50,28-Oct-13,-,-,-,4616.27
NIFTY ALPHA 50,29-Oct-13,-,-,-,4676.28
NIFTY ALPHA 50,30-Oct-13,-,-,-,4702.35
NIFTY ALPHA 50,31-Oct-13,-,-,-,4722.66
NIFTY ALPHA 50,01-Nov-13,-,-,-,4731.1
NIFTY ALPHA 50,03-Nov-13,-,-,-,4761.63
NIFTY ALPHA 50,05-Nov-13,-,-,-,4726.95
NIFTY ALPHA 50,06-Nov-13,-,-,-,4729.98
NIFTY ALPHA 50,07-Nov-13,-,-,-,4676.24
NIFTY ALPHA 50,08-Nov-13,-,-,-,4677.58
NIFTY ALPHA 50,11-Nov-13,-,-,-,4652
NIFTY ALPHA 50,12-Nov-13,-,-,-,4622.29
NIFTY ALPHA 50,13-Nov-13,-,-,-,4618.65
NIFTY ALPHA 50,14-Nov-13,-,-,-,4664.11
NIFTY ALPHA 50,18-Nov-13,-,-,-,4712.29
NIFTY ALPHA 50,19-Nov-13,-,-,-,4719.27
NIFTY ALPHA 50,20-Nov-13,-,-,-,4686.08
NIFTY ALPHA 50,21-Nov-13,-,-,-,4625.41
NIFTY ALPHA 50,22-Nov-13,-,-,-,4629.97
NIFTY ALPHA 50,25-Nov-13,-,-,-,4670.79
NIFTY ALPHA 50,26-Nov-13,-,-,-,4674.51
NIFTY ALPHA 50,27-Nov-13,-,-,-,4693.86
NIFTY ALPHA 50,28-Nov-13,-,-,-,4710.32
NIFTY ALPHA 50,29-Nov-13,-,-,-,4741.64
NIFTY ALPHA 50,02-Dec-13,-,-,-,4798.43
NIFTY ALPHA 50,03-Dec-13,-,-,-,4792.79
NIFTY ALPHA 50,04-Dec-13,-,-,-,4753.05
NIFTY ALPHA 50,05-Dec-13,-,-,-,4736.23
NIFTY ALPHA 50,06-Dec-13,-,-,-,4750.65
NIFTY ALPHA 50,09-Dec-13,-,-,-,4764.23
NIFTY ALPHA 50,10-Dec-13,-,-,-,4763.03
NIFTY ALPHA 50,11-Dec-13,-,-,-,4757.76
NIFTY ALPHA 50,12-Dec-13,-,-,-,4753.05
NIFTY ALPHA 50,13-Dec-13,-,-,-,4737.08
NIFTY ALPHA 50,16-Dec-13,-,-,-,4759.6
NIFTY ALPHA 50,17-Dec-13,-,-,-,4766.09
NIFTY ALPHA 50,18-Dec-13,-,-,-,4821.09
NIFTY ALPHA 50,19-Dec-13,-,-,-,4842.83
NIFTY ALPHA 50,20-Dec-13,-,-,-,4903.96
NIFTY ALPHA 50,23-Dec-13,-,-,-,4894.42
NIFTY ALPHA 50,24-Dec-13,-,-,-,4908.17
NIFTY ALPHA 50,26-Dec-13,-,-,-,4908.26
NIFTY ALPHA 50,27-Dec-13,-,-,-,4924.37
NIFTY ALPHA 50,30-Dec-13,-,-,-,4914.43
NIFTY ALPHA 50,31-Dec-13,-,-,-,4930.49
NIFTY ALPHA 50,01-Jan-14,-,-,-,4958.24
NIFTY ALPHA 50,02-Jan-14,-,-,-,4889.98
NIFTY ALPHA 50,03-Jan-14,-,-,-,4928.01
NIFTY ALPHA 50,06-Jan-14,-,-,-,4949.98
NIFTY ALPHA 50,07-Jan-14,-,-,-,4930.46
NIFTY ALPHA 50,08-Jan-14,-,-,-,4954.24
NIFTY ALPHA 50,09-Jan-14,-,-,-,4941.53
NIFTY ALPHA 50,10-Jan-14,-,-,-,4934.28
NIFTY ALPHA 50,13-Jan-14,-,-,-,4971.36
NIFTY ALPHA 50,14-Jan-14,-,-,-,4955.74
NIFTY ALPHA 50,15-Jan-14,-,-,-,4953.99
NIFTY ALPHA 50,16-Jan-14,-,-,-,4947.77
NIFTY ALPHA 50,17-Jan-14,-,-,-,4874.72
NIFTY ALPHA 50,20-Jan-14,-,-,-,4970.75
NIFTY ALPHA 50,21-Jan-14,-,-,-,5026.13
NIFTY ALPHA 50,22-Jan-14,-,-,-,5022.47
NIFTY ALPHA 50,23-Jan-14,-,-,-,4979.39
NIFTY ALPHA 50,24-Jan-14,-,-,-,4915.44
NIFTY ALPHA 50,27-Jan-14,-,-,-,4819.62
NIFTY ALPHA 50,28-Jan-14,-,-,-,4861.53
NIFTY ALPHA 50,29-Jan-14,-,-,-,4870.43
NIFTY ALPHA 50,30-Jan-14,-,-,-,4828.95
NIFTY ALPHA 50,31-Jan-14,-,-,-,4925.55
NIFTY ALPHA 50,03-Feb-14,-,-,-,4910.16
NIFTY ALPHA 50,04-Feb-14,-,-,-,4923.06
NIFTY ALPHA 50,05-Feb-14,-,-,-,4951.41
NIFTY ALPHA 50,06-Feb-14,-,-,-,4946.79
NIFTY ALPHA 50,07-Feb-14,-,-,-,4957.84
NIFTY ALPHA 50,10-Feb-14,-,-,-,4972.05
NIFTY ALPHA 50,11-Feb-14,-,-,-,5015.89
NIFTY ALPHA 50,12-Feb-14,-,-,-,5031.75
NIFTY ALPHA 50,13-Feb-14,-,-,-,4980.46
NIFTY ALPHA 50,14-Feb-14,-,-,-,4990.69
NIFTY ALPHA 50,17-Feb-14,-,-,-,4997.11
NIFTY ALPHA 50,18-Feb-14,-,-,-,5030.26
NIFTY ALPHA 50,19-Feb-14,-,-,-,5090.05
NIFTY ALPHA 50,20-Feb-14,-,-,-,5095.49
NIFTY ALPHA 50,21-Feb-14,-,-,-,5130.66
NIFTY ALPHA 50,24-Feb-14,-,-,-,5133.12
NIFTY ALPHA 50,25-Feb-14,-,-,-,5190.6
NIFTY ALPHA 50,26-Feb-14,-,-,-,5198.35
NIFTY ALPHA 50,28-Feb-14,-,-,-,5278.28
NIFTY ALPHA 50,03-Mar-14,-,-,-,5279.07
NIFTY ALPHA 50,04-Mar-14,-,-,-,5303.05
NIFTY ALPHA 50,05-Mar-14,-,-,-,5329.43
NIFTY ALPHA 50,06-Mar-14,-,-,-,5349.65
NIFTY ALPHA 50,07-Mar-14,-,-,-,5252.76
NIFTY ALPHA 50,10-Mar-14,-,-,-,5200.14
NIFTY ALPHA 50,11-Mar-14,-,-,-,5174.48
NIFTY ALPHA 50,12-Mar-14,-,-,-,5187.68
NIFTY ALPHA 50,13-Mar-14,-,-,-,5151.05
NIFTY ALPHA 50,14-Mar-14,-,-,-,5175.03
NIFTY ALPHA 50,18-Mar-14,-,-,-,5214.98
NIFTY ALPHA 50,19-Mar-14,-,-,-,5204.18
NIFTY ALPHA 50,20-Mar-14,-,-,-,5230.22
NIFTY ALPHA 50,21-Mar-14,-,-,-,5265.59
NIFTY ALPHA 50,22-Mar-14,-,-,-,5286.06
NIFTY ALPHA 50,24-Mar-14,-,-,-,5229.39
NIFTY ALPHA 50,25-Mar-14,-,-,-,5251.07
NIFTY ALPHA 50,26-Mar-14,-,-,-,5242.62
NIFTY ALPHA 50,27-Mar-14,-,-,-,5234.26
NIFTY ALPHA 50,28-Mar-14,-,-,-,5256.7
NIFTY ALPHA 50,31-Mar-14,-,-,-,5259.91
NIFTY ALPHA 50,01-Apr-14,-,-,-,5271.06
NIFTY ALPHA 50,02-Apr-14,-,-,-,5342.93
NIFTY ALPHA 50,03-Apr-14,-,-,-,5329.02
NIFTY ALPHA 50,04-Apr-14,-,-,-,5312.12
NIFTY ALPHA 50,07-Apr-14,-,-,-,5294.64
NIFTY ALPHA 50,09-Apr-14,-,-,-,5337.13
NIFTY ALPHA 50,10-Apr-14,-,-,-,5299.87
NIFTY ALPHA 50,11-Apr-14,-,-,-,5315.93
NIFTY ALPHA 50,15-Apr-14,-,-,-,5279.47
NIFTY ALPHA 50,16-Apr-14,-,-,-,5228.86
NIFTY ALPHA 50,17-Apr-14,-,-,-,5306.33
NIFTY ALPHA 50,21-Apr-14,-,-,-,5380.73
NIFTY ALPHA 50,22-Apr-14,-,-,-,5364
NIFTY ALPHA 50,23-Apr-14,-,-,-,5397.31
NIFTY ALPHA 50,25-Apr-14,-,-,-,5358.82
NIFTY ALPHA 50,28-Apr-14,-,-,-,5364.48
NIFTY ALPHA 50,29-Apr-14,-,-,-,5317.02
NIFTY ALPHA 50,30-Apr-14,-,-,-,5281.23
NIFTY ALPHA 50,02-May-14,-,-,-,5334.62
NIFTY ALPHA 50,05-May-14,-,-,-,5283.15
NIFTY ALPHA 50,06-May-14,-,-,-,5304.08
NIFTY ALPHA 50,07-May-14,-,-,-,5294.53
NIFTY ALPHA 50,08-May-14,-,-,-,5329.23
NIFTY ALPHA 50,09-May-14,-,-,-,5354.75
NIFTY ALPHA 50,12-May-14,-,-,-,5394.15
NIFTY ALPHA 50,13-May-14,-,-,-,5447.48
NIFTY ALPHA 50,14-May-14,-,-,-,5457.9
NIFTY ALPHA 50,15-May-14,-,-,-,5408.65
NIFTY ALPHA 50,16-May-14,-,-,-,5398.13
NIFTY ALPHA 50,19-May-14,-,-,-,5404.11
NIFTY ALPHA 50,20-May-14,-,-,-,5486.59
NIFTY ALPHA 50,21-May-14,-,-,-,5578.75
NIFTY ALPHA 50,22-May-14,-,-,-,5648.38
NIFTY ALPHA 50,23-May-14,-,-,-,5705.47
NIFTY ALPHA 50,26-May-14,-,-,-,5618.5
NIFTY ALPHA 50,27-May-14,-,-,-,5657.69
NIFTY ALPHA 50,28-May-14,-,-,-,5678.93
NIFTY ALPHA 50,29-May-14,-,-,-,5654.78
NIFTY ALPHA 50,30-May-14,-,-,-,5708.75
NIFTY ALPHA 50,02-Jun-14,-,-,-,5784.02
NIFTY ALPHA 50,03-Jun-14,-,-,-,5824.69
NIFTY ALPHA 50,04-Jun-14,-,-,-,5842.53
NIFTY ALPHA 50,05-Jun-14,-,-,-,5905.48
NIFTY ALPHA 50,06-Jun-14,-,-,-,5996.65
NIFTY ALPHA 50,09-Jun-14,-,-,-,6051.78
NIFTY ALPHA 50,10-Jun-14,-,-,-,6059.77
NIFTY ALPHA 50,11-Jun-14,-,-,-,6065.76
NIFTY ALPHA 50,12-Jun-14,-,-,-,6114.99
NIFTY ALPHA 50,13-Jun-14,-,-,-,6058.35
NIFTY ALPHA 50,16-Jun-14,-,-,-,6120.16
NIFTY ALPHA 50,17-Jun-14,-,-,-,6188.22
NIFTY ALPHA 50,18-Jun-14,-,-,-,6163.39
NIFTY ALPHA 50,19-Jun-14,-,-,-,6175.76
NIFTY ALPHA 50,20-Jun-14,-,-,-,6181.22
NIFTY ALPHA 50,23-Jun-14,-,-,-,6218.91
NIFTY ALPHA 50,24-Jun-14,-,-,-,6288.63
NIFTY ALPHA 50,25-Jun-14,-,-,-,6284.77
NIFTY ALPHA 50,26-Jun-14,-,-,-,6304.49
NIFTY ALPHA 50,27-Jun-14,-,-,-,6382.77
NIFTY ALPHA 50,30-Jun-14,-,-,-,6472.11
NIFTY ALPHA 50,01-Jul-14,-,-,-,6508.89
NIFTY ALPHA 50,02-Jul-14,-,-,-,6579.18
NIFTY ALPHA 50,03-Jul-14,-,-,-,6630.69
NIFTY ALPHA 50,04-Jul-14,-,-,-,6655.64
NIFTY ALPHA 50,07-Jul-14,-,-,-,6671.64
NIFTY ALPHA 50,08-Jul-14,-,-,-,6471.74
NIFTY ALPHA 50,09-Jul-14,-,-,-,6332.28
NIFTY ALPHA 50,10-Jul-14,-,-,-,6338.37
NIFTY ALPHA 50,11-Jul-14,-,-,-,6257.92
NIFTY ALPHA 50,14-Jul-14,-,-,-,6265.88
NIFTY ALPHA 50,15-Jul-14,-,-,-,6400.55
NIFTY ALPHA 50,16-Jul-14,-,-,-,6500.44
NIFTY ALPHA 50,17-Jul-14,-,-,-,6611.52
NIFTY ALPHA 50,18-Jul-14,-,-,-,6603.44
NIFTY ALPHA 50,21-Jul-14,-,-,-,6631.18
NIFTY ALPHA 50,22-Jul-14,-,-,-,6658.47
NIFTY ALPHA 50,23-Jul-14,-,-,-,6655.04
NIFTY ALPHA 50,24-Jul-14,-,-,-,6621.95
NIFTY ALPHA 50,25-Jul-14,-,-,-,6548.63
NIFTY ALPHA 50,28-Jul-14,-,-,-,6538.27
NIFTY ALPHA 50,30-Jul-14,-,-,-,6565.16
NIFTY ALPHA 50,31-Jul-14,-,-,-,6598.6
NIFTY ALPHA 50,01-Aug-14,-,-,-,6537.6
NIFTY ALPHA 50,04-Aug-14,-,-,-,6654.55
NIFTY ALPHA 50,05-Aug-14,-,-,-,6721.79
NIFTY ALPHA 50,06-Aug-14,-,-,-,6693.84
NIFTY ALPHA 50,07-Aug-14,-,-,-,6668.07
NIFTY ALPHA 50,08-Aug-14,-,-,-,6552.64
NIFTY ALPHA 50,11-Aug-14,-,-,-,6638.85
NIFTY ALPHA 50,12-Aug-14,-,-,-,6700.75
NIFTY ALPHA 50,13-Aug-14,-,-,-,6596.4
NIFTY ALPHA 50,14-Aug-14,-,-,-,6657.15
NIFTY ALPHA 50,18-Aug-14,-,-,-,6785.16
NIFTY ALPHA 50,19-Aug-14,-,-,-,6867.02
NIFTY ALPHA 50,20-Aug-14,-,-,-,6884.32
NIFTY ALPHA 50,21-Aug-14,-,-,-,6894.09
NIFTY ALPHA 50,22-Aug-14,-,-,-,6897.01
NIFTY ALPHA 50,25-Aug-14,-,-,-,6887.36
NIFTY ALPHA 50,26-Aug-14,-,-,-,6904.49
NIFTY ALPHA 50,27-Aug-14,-,-,-,6963.09
NIFTY ALPHA 50,28-Aug-14,-,-,-,6969.89
NIFTY ALPHA 50,01-Sep-14,-,-,-,7075.29
NIFTY ALPHA 50,02-Sep-14,-,-,-,7184.31
NIFTY ALPHA 50,03-Sep-14,-,-,-,7291.5
NIFTY ALPHA 50,04-Sep-14,-,-,-,7372.44
NIFTY ALPHA 50,05-Sep-14,-,-,-,7401.35
NIFTY ALPHA 50,08-Sep-14,-,-,-,7515.08
NIFTY ALPHA 50,09-Sep-14,-,-,-,7582.77
NIFTY ALPHA 50,10-Sep-14,-,-,-,7598.59
NIFTY ALPHA 50,11-Sep-14,-,-,-,7690.91
NIFTY ALPHA 50,12-Sep-14,-,-,-,7744.61
NIFTY ALPHA 50,15-Sep-14,-,-,-,7720.7
NIFTY ALPHA 50,16-Sep-14,-,-,-,7429.91
NIFTY ALPHA 50,17-Sep-14,-,-,-,7467.59
NIFTY ALPHA 50,18-Sep-14,-,-,-,7617.24
NIFTY ALPHA 50,19-Sep-14,-,-,-,7637.49
NIFTY ALPHA 50,22-Sep-14,-,-,-,7591.51
NIFTY ALPHA 50,23-Sep-14,-,-,-,7423.39
NIFTY ALPHA 50,24-Sep-14,-,-,-,7313.4
NIFTY ALPHA 50,25-Sep-14,-,-,-,7210.92
NIFTY ALPHA 50,26-Sep-14,-,-,-,7268.52
NIFTY ALPHA 50,29-Sep-14,-,-,-,7386.42
NIFTY ALPHA 50,30-Sep-14,-,-,-,7418.6
NIFTY ALPHA 50,01-Oct-14,-,-,-,7417.13
NIFTY ALPHA 50,07-Oct-14,-,-,-,7366.95
NIFTY ALPHA 50,08-Oct-14,-,-,-,7281.87
NIFTY ALPHA 50,09-Oct-14,-,-,-,7399
NIFTY ALPHA 50,10-Oct-14,-,-,-,7290.35
NIFTY ALPHA 50,13-Oct-14,-,-,-,7312.59
NIFTY ALPHA 50,14-Oct-14,-,-,-,7277.27
NIFTY ALPHA 50,16-Oct-14,-,-,-,7031.69
NIFTY ALPHA 50,17-Oct-14,-,-,-,7028.17
NIFTY ALPHA 50,20-Oct-14,-,-,-,7119.35
NIFTY ALPHA 50,21-Oct-14,-,-,-,7237.52
NIFTY ALPHA 50,22-Oct-14,-,-,-,7334.58
NIFTY ALPHA 50,23-Oct-14,-,-,-,7393.83
NIFTY ALPHA 50,27-Oct-14,-,-,-,7335.44
NIFTY ALPHA 50,28-Oct-14,-,-,-,7348.63
NIFTY ALPHA 50,29-Oct-14,-,-,-,7431.47
NIFTY ALPHA 50,30-Oct-14,-,-,-,7509.16
NIFTY ALPHA 50,31-Oct-14,-,-,-,7622.94
NIFTY ALPHA 50,03-Nov-14,-,-,-,7714.76
NIFTY ALPHA 50,05-Nov-14,-,-,-,7759.7
NIFTY ALPHA 50,07-Nov-14,-,-,-,7785.17
NIFTY ALPHA 50,10-Nov-14,-,-,-,7823.71
NIFTY ALPHA 50,11-Nov-14,-,-,-,7898.61
NIFTY ALPHA 50,12-Nov-14,-,-,-,7954.48
NIFTY ALPHA 50,13-Nov-14,-,-,-,7964.58
NIFTY ALPHA 50,14-Nov-14,-,-,-,7971.46
NIFTY ALPHA 50,17-Nov-14,-,-,-,8001.49
NIFTY ALPHA 50,18-Nov-14,-,-,-,8048.68
NIFTY ALPHA 50,19-Nov-14,-,-,-,8075.47
NIFTY ALPHA 50,20-Nov-14,-,-,-,8080.33
NIFTY ALPHA 50,21-Nov-14,-,-,-,8006.82
NIFTY ALPHA 50,24-Nov-14,-,-,-,8035.27
NIFTY ALPHA 50,25-Nov-14,-,-,-,7963.58
NIFTY ALPHA 50,26-Nov-14,-,-,-,7981.53
NIFTY ALPHA 50,27-Nov-14,-,-,-,8005.61
NIFTY ALPHA 50,28-Nov-14,-,-,-,8037.93
NIFTY ALPHA 50,01-Dec-14,-,-,-,7998.57
NIFTY ALPHA 50,02-Dec-14,-,-,-,8062.37
NIFTY ALPHA 50,03-Dec-14,-,-,-,8235.93
NIFTY ALPHA 50,04-Dec-14,-,-,-,8282.48
NIFTY ALPHA 50,05-Dec-14,-,-,-,8253.21
NIFTY ALPHA 50,08-Dec-14,-,-,-,8161.28
NIFTY ALPHA 50,09-Dec-14,-,-,-,8044.39
NIFTY ALPHA 50,10-Dec-14,-,-,-,8146.66
NIFTY ALPHA 50,11-Dec-14,-,-,-,8057.28
NIFTY ALPHA 50,12-Dec-14,-,-,-,7987.08
NIFTY ALPHA 50,15-Dec-14,-,-,-,7921.82
NIFTY ALPHA 50,16-Dec-14,-,-,-,7700.74
NIFTY ALPHA 50,17-Dec-14,-,-,-,7598.28
NIFTY ALPHA 50,18-Dec-14,-,-,-,7872.04
NIFTY ALPHA 50,19-Dec-14,-,-,-,7969.55
NIFTY ALPHA 50,22-Dec-14,-,-,-,8016.47
NIFTY ALPHA 50,23-Dec-14,-,-,-,7990.21
NIFTY ALPHA 50,24-Dec-14,-,-,-,7972.32
NIFTY ALPHA 50,26-Dec-14,-,-,-,8015.47
NIFTY ALPHA 50,29-Dec-14,-,-,-,8120.92
NIFTY ALPHA 50,30-Dec-14,-,-,-,8166.79
NIFTY ALPHA 50,31-Dec-14,-,-,-,8283.31
NIFTY ALPHA 50,01-Jan-15,-,-,-,8319.42
NIFTY ALPHA 50,02-Jan-15,-,-,-,8413.83
NIFTY ALPHA 50,05-Jan-15,-,-,-,8402.64
NIFTY ALPHA 50,06-Jan-15,-,-,-,8145.13
NIFTY ALPHA 50,07-Jan-15,-,-,-,8191.78
NIFTY ALPHA 50,08-Jan-15,-,-,-,8343.39
NIFTY ALPHA 50,09-Jan-15,-,-,-,8379.46
NIFTY ALPHA 50,12-Jan-15,-,-,-,8426.75
NIFTY ALPHA 50,13-Jan-15,-,-,-,8466.89
NIFTY ALPHA 50,14-Jan-15,-,-,-,8460.28
NIFTY ALPHA 50,15-Jan-15,-,-,-,8524.88
NIFTY ALPHA 50,16-Jan-15,-,-,-,8580.31
NIFTY ALPHA 50,19-Jan-15,-,-,-,8604.92
NIFTY ALPHA 50,20-Jan-15,-,-,-,8631.96
NIFTY ALPHA 50,21-Jan-15,-,-,-,8573.93
NIFTY ALPHA 50,22-Jan-15,-,-,-,8614.34
NIFTY ALPHA 50,23-Jan-15,-,-,-,8564.71
NIFTY ALPHA 50,27-Jan-15,-,-,-,8651.28
NIFTY ALPHA 50,28-Jan-15,-,-,-,8701.87
NIFTY ALPHA 50,29-Jan-15,-,-,-,8646.49
NIFTY ALPHA 50,30-Jan-15,-,-,-,8583.72
NIFTY ALPHA 50,02-Feb-15,-,-,-,8660.54
NIFTY ALPHA 50,03-Feb-15,-,-,-,8648.33
NIFTY ALPHA 50,04-Feb-15,-,-,-,8634
NIFTY ALPHA 50,05-Feb-15,-,-,-,8553.69
NIFTY ALPHA 50,06-Feb-15,-,-,-,8407.83
NIFTY ALPHA 50,09-Feb-15,-,-,-,8246.94
NIFTY ALPHA 50,10-Feb-15,-,-,-,8324.31
NIFTY ALPHA 50,11-Feb-15,-,-,-,8517.24
NIFTY ALPHA 50,12-Feb-15,-,-,-,8644.66
NIFTY ALPHA 50,13-Feb-15,-,-,-,8726.27
NIFTY ALPHA 50,16-Feb-15,-,-,-,8732.13
NIFTY ALPHA 50,18-Feb-15,-,-,-,8838.64
NIFTY ALPHA 50,19-Feb-15,-,-,-,8815.46
NIFTY ALPHA 50,20-Feb-15,-,-,-,8793.6
NIFTY ALPHA 50,23-Feb-15,-,-,-,8721.26
NIFTY ALPHA 50,24-Feb-15,-,-,-,8706.57
NIFTY ALPHA 50,25-Feb-15,-,-,-,8693.44
NIFTY ALPHA 50,26-Feb-15,-,-,-,8568.78
NIFTY ALPHA 50,27-Feb-15,-,-,-,8715.14
NIFTY ALPHA 50,28-Feb-15,-,-,-,8721.86
NIFTY ALPHA 50,02-Mar-15,-,-,-,8890.38
NIFTY ALPHA 50,03-Mar-15,-,-,-,9021.12
NIFTY ALPHA 50,04-Mar-15,-,-,-,8923.06
NIFTY ALPHA 50,05-Mar-15,-,-,-,9047.26
NIFTY ALPHA 50,09-Mar-15,-,-,-,8945.56
NIFTY ALPHA 50,10-Mar-15,-,-,-,8963.69
NIFTY ALPHA 50,11-Mar-15,-,-,-,8966.51
NIFTY ALPHA 50,12-Mar-15,-,-,-,9111.55
NIFTY ALPHA 50,13-Mar-15,-,-,-,9007.67
NIFTY ALPHA 50,16-Mar-15,-,-,-,9057.69
NIFTY ALPHA 50,17-Mar-15,-,-,-,9182.58
NIFTY ALPHA 50,18-Mar-15,-,-,-,9181.81
NIFTY ALPHA 50,19-Mar-15,-,-,-,9142.57
NIFTY ALPHA 50,20-Mar-15,-,-,-,8992.27
NIFTY ALPHA 50,23-Mar-15,-,-,-,8924.24
NIFTY ALPHA 50,24-Mar-15,-,-,-,8867.24
NIFTY ALPHA 50,25-Mar-15,-,-,-,8833.07
NIFTY ALPHA 50,26-Mar-15,-,-,-,8751.6
NIFTY ALPHA 50,27-Mar-15,-,-,-,8784.83
NIFTY ALPHA 50,30-Mar-15,-,-,-,8956.58
NIFTY ALPHA 50,31-Mar-15,-,-,-,9041.87
NIFTY ALPHA 50,01-Apr-15,-,-,-,9184.55
NIFTY ALPHA 50,06-Apr-15,-,-,-,9294.73
NIFTY ALPHA 50,07-Apr-15,-,-,-,9361.73
NIFTY ALPHA 50,08-Apr-15,-,-,-,9418.38
NIFTY ALPHA 50,09-Apr-15,-,-,-,9407.87
NIFTY ALPHA 50,10-Apr-15,-,-,-,9413.54
NIFTY ALPHA 50,13-Apr-15,-,-,-,9424.59
NIFTY ALPHA 50,15-Apr-15,-,-,-,9385.23
NIFTY ALPHA 50,16-Apr-15,-,-,-,9314.1
NIFTY ALPHA 50,17-Apr-15,-,-,-,9175.88
NIFTY ALPHA 50,20-Apr-15,-,-,-,9011.47
NIFTY ALPHA 50,21-Apr-15,-,-,-,8975.8
NIFTY ALPHA 50,22-Apr-15,-,-,-,8926.62
NIFTY ALPHA 50,23-Apr-15,-,-,-,8893.42
NIFTY ALPHA 50,24-Apr-15,-,-,-,8650.8
NIFTY ALPHA 50,27-Apr-15,-,-,-,8332.54
NIFTY ALPHA 50,28-Apr-15,-,-,-,8459.63
NIFTY ALPHA 50,29-Apr-15,-,-,-,8619.47
NIFTY ALPHA 50,30-Apr-15,-,-,-,8627.15
NIFTY ALPHA 50,04-May-15,-,-,-,8805.3
NIFTY ALPHA 50,05-May-15,-,-,-,8872.3
NIFTY ALPHA 50,06-May-15,-,-,-,8536.61
NIFTY ALPHA 50,07-May-15,-,-,-,8331.88
NIFTY ALPHA 50,08-May-15,-,-,-,8458.13
NIFTY ALPHA 50,11-May-15,-,-,-,8622.61
NIFTY ALPHA 50,12-May-15,-,-,-,8433.22
NIFTY ALPHA 50,13-May-15,-,-,-,8568.75
NIFTY ALPHA 50,14-May-15,-,-,-,8679.94
NIFTY ALPHA 50,15-May-15,-,-,-,8764.98
NIFTY ALPHA 50,18-May-15,-,-,-,8858.92
NIFTY ALPHA 50,19-May-15,-,-,-,8902.56
NIFTY ALPHA 50,20-May-15,-,-,-,8897.8
NIFTY ALPHA 50,21-May-15,-,-,-,8879.99
NIFTY ALPHA 50,22-May-15,-,-,-,8897.11
NIFTY ALPHA 50,25-May-15,-,-,-,8915.52
NIFTY ALPHA 50,26-May-15,-,-,-,8926.08
NIFTY ALPHA 50,27-May-15,-,-,-,8940.25
NIFTY ALPHA 50,28-May-15,-,-,-,8896.07
NIFTY ALPHA 50,29-May-15,-,-,-,9101.99
NIFTY ALPHA 50,01-Jun-15,-,-,-,9127.63
NIFTY ALPHA 50,02-Jun-15,-,-,-,8909.06
NIFTY ALPHA 50,03-Jun-15,-,-,-,8703.39
